areaCode,areaName,areaType,date,cumCasesBySpecimenDate
E12000002,North West,region,2020-10-05,114107
E12000002,North West,region,2020-10-04,109770
E12000002,North West,region,2020-10-03,106869
E12000002,North West,region,2020-10-02,103925
E12000002,North West,region,2020-10-01,100504
E12000002,North West,region,2020-09-30,96911
E12000002,North West,region,2020-09-29,93285
E12000002,North West,region,2020-09-28,90119
E12000002,North West,region,2020-09-27,87126
E12000002,North West,region,2020-09-26,84885
E12000002,North West,region,2020-09-25,82862
E12000002,North West,region,2020-09-24,80646
E12000002,North West,region,2020-09-23,78435
E12000002,North West,region,2020-09-22,76279
E12000002,North West,region,2020-09-21,74310
E12000002,North West,region,2020-09-20,72834
E12000002,North West,region,2020-09-19,71275
E12000002,North West,region,2020-09-18,69768
E12000002,North West,region,2020-09-17,68371
E12000002,North West,region,2020-09-16,66969
E12000002,North West,region,2020-09-15,65525
E12000002,North West,region,2020-09-14,64458
E12000002,North West,region,2020-09-13,63408
E12000002,North West,region,2020-09-12,62797
E12000002,North West,region,2020-09-11,62037
E12000002,North West,region,2020-09-10,61162
E12000002,North West,region,2020-09-09,60251
E12000002,North West,region,2020-09-08,59412
E12000002,North West,region,2020-09-07,58556
E12000002,North West,region,2020-09-06,57598
E12000002,North West,region,2020-09-05,57025
E12000002,North West,region,2020-09-04,56486
E12000002,North West,region,2020-09-03,55853
E12000002,North West,region,2020-09-02,55225
E12000002,North West,region,2020-09-01,54560
E12000002,North West,region,2020-08-31,54109
E12000002,North West,region,2020-08-30,53846
E12000002,North West,region,2020-08-29,53592
E12000002,North West,region,2020-08-28,53347
E12000002,North West,region,2020-08-27,52988
E12000002,North West,region,2020-08-26,52700
E12000002,North West,region,2020-08-25,52416
E12000002,North West,region,2020-08-24,52204
E12000002,North West,region,2020-08-23,51953
E12000002,North West,region,2020-08-22,51835
E12000002,North West,region,2020-08-21,51662
E12000002,North West,region,2020-08-20,51451
E12000002,North West,region,2020-08-19,51227
E12000002,North West,region,2020-08-18,50974
E12000002,North West,region,2020-08-17,50783
E12000002,North West,region,2020-08-16,50500
E12000002,North West,region,2020-08-15,50383
E12000002,North West,region,2020-08-14,50227
E12000002,North West,region,2020-08-13,49992
E12000002,North West,region,2020-08-12,49754
E12000002,North West,region,2020-08-11,49479
E12000002,North West,region,2020-08-10,49169
E12000002,North West,region,2020-08-09,48811
E12000002,North West,region,2020-08-08,48651
E12000002,North West,region,2020-08-07,48436
E12000002,North West,region,2020-08-06,48195
E12000002,North West,region,2020-08-05,47916
E12000002,North West,region,2020-08-04,47655
E12000002,North West,region,2020-08-03,47375
E12000002,North West,region,2020-08-02,47077
E12000002,North West,region,2020-08-01,46910
E12000002,North West,region,2020-07-31,46752
E12000002,North West,region,2020-07-30,46574
E12000002,North West,region,2020-07-29,46353
E12000002,North West,region,2020-07-28,46067
E12000002,North West,region,2020-07-27,45869
E12000002,North West,region,2020-07-26,45680
E12000002,North West,region,2020-07-25,45522
E12000002,North West,region,2020-07-24,45385
E12000002,North West,region,2020-07-23,45227
E12000002,North West,region,2020-07-22,45044
E12000002,North West,region,2020-07-21,44836
E12000002,North West,region,2020-07-20,44679
E12000002,North West,region,2020-07-19,44514
E12000002,North West,region,2020-07-18,44421
E12000002,North West,region,2020-07-17,44314
E12000002,North West,region,2020-07-16,44205
E12000002,North West,region,2020-07-15,44055
E12000002,North West,region,2020-07-14,43908
E12000002,North West,region,2020-07-13,43798
E12000002,North West,region,2020-07-12,43694
E12000002,North West,region,2020-07-11,43639
E12000002,North West,region,2020-07-10,43560
E12000002,North West,region,2020-07-09,43471
E12000002,North West,region,2020-07-08,43341
E12000002,North West,region,2020-07-07,43224
E12000002,North West,region,2020-07-06,43130
E12000002,North West,region,2020-07-05,42987
E12000002,North West,region,2020-07-04,42872
E12000002,North West,region,2020-07-03,42801
E12000002,North West,region,2020-07-02,42701
E12000002,North West,region,2020-07-01,42599
E12000002,North West,region,2020-06-30,42479
E12000002,North West,region,2020-06-29,42376
E12000002,North West,region,2020-06-28,42252
E12000002,North West,region,2020-06-27,42158
E12000002,North West,region,2020-06-26,42065
E12000002,North West,region,2020-06-25,41959
E12000002,North West,region,2020-06-24,41831
E12000002,North West,region,2020-06-23,41671
E12000002,North West,region,2020-06-22,41544
E12000002,North West,region,2020-06-21,41383
E12000002,North West,region,2020-06-20,41282
E12000002,North West,region,2020-06-19,41162
E12000002,North West,region,2020-06-18,40994
E12000002,North West,region,2020-06-17,40815
E12000002,North West,region,2020-06-16,40631
E12000002,North West,region,2020-06-15,40420
E12000002,North West,region,2020-06-14,40254
E12000002,North West,region,2020-06-13,40106
E12000002,North West,region,2020-06-12,39978
E12000002,North West,region,2020-06-11,39812
E12000002,North West,region,2020-06-10,39637
E12000002,North West,region,2020-06-09,39416
E12000002,North West,region,2020-06-08,39199
E12000002,North West,region,2020-06-07,39033
E12000002,North West,region,2020-06-06,38905
E12000002,North West,region,2020-06-05,38772
E12000002,North West,region,2020-06-04,38567
E12000002,North West,region,2020-06-03,38327
E12000002,North West,region,2020-06-02,38073
E12000002,North West,region,2020-06-01,37786
E12000002,North West,region,2020-05-31,37528
E12000002,North West,region,2020-05-30,37294
E12000002,North West,region,2020-05-29,37079
E12000002,North West,region,2020-05-28,36777
E12000002,North West,region,2020-05-27,36453
E12000002,North West,region,2020-05-26,36158
E12000002,North West,region,2020-05-25,35852
E12000002,North West,region,2020-05-24,35583
E12000002,North West,region,2020-05-23,35320
E12000002,North West,region,2020-05-22,35030
E12000002,North West,region,2020-05-21,34654
E12000002,North West,region,2020-05-20,34227
E12000002,North West,region,2020-05-19,33732
E12000002,North West,region,2020-05-18,33149
E12000002,North West,region,2020-05-17,32739
E12000002,North West,region,2020-05-16,32439
E12000002,North West,region,2020-05-15,32033
E12000002,North West,region,2020-05-14,31640
E12000002,North West,region,2020-05-13,31212
E12000002,North West,region,2020-05-12,30684
E12000002,North West,region,2020-05-11,30138
E12000002,North West,region,2020-05-10,29609
E12000002,North West,region,2020-05-09,29264
E12000002,North West,region,2020-05-08,28918
E12000002,North West,region,2020-05-07,28435
E12000002,North West,region,2020-05-06,27926
E12000002,North West,region,2020-05-05,27342
E12000002,North West,region,2020-05-04,26766
E12000002,North West,region,2020-05-03,26341
E12000002,North West,region,2020-05-02,25849
E12000002,North West,region,2020-05-01,25435
E12000002,North West,region,2020-04-30,24710
E12000002,North West,region,2020-04-29,23940
E12000002,North West,region,2020-04-28,23145
E12000002,North West,region,2020-04-27,22434
E12000002,North West,region,2020-04-26,21812
E12000002,North West,region,2020-04-25,21383
E12000002,North West,region,2020-04-24,20830
E12000002,North West,region,2020-04-23,20076
E12000002,North West,region,2020-04-22,19214
E12000002,North West,region,2020-04-21,18296
E12000002,North West,region,2020-04-20,17595
E12000002,North West,region,2020-04-19,16920
E12000002,North West,region,2020-04-18,16308
E12000002,North West,region,2020-04-17,15443
E12000002,North West,region,2020-04-16,14864
E12000002,North West,region,2020-04-15,14087
E12000002,North West,region,2020-04-14,13396
E12000002,North West,region,2020-04-13,12763
E12000002,North West,region,2020-04-12,12158
E12000002,North West,region,2020-04-11,11670
E12000002,North West,region,2020-04-10,11059
E12000002,North West,region,2020-04-09,10457
E12000002,North West,region,2020-04-08,9652
E12000002,North West,region,2020-04-07,8802
E12000002,North West,region,2020-04-06,8016
E12000002,North West,region,2020-04-05,7146
E12000002,North West,region,2020-04-04,6518
E12000002,North West,region,2020-04-03,5920
E12000002,North West,region,2020-04-02,5239
E12000002,North West,region,2020-04-01,4561
E12000002,North West,region,2020-03-31,3944
E12000002,North West,region,2020-03-30,3389
E12000002,North West,region,2020-03-29,2883
E12000002,North West,region,2020-03-28,2524
E12000002,North West,region,2020-03-27,2202
E12000002,North West,region,2020-03-26,1869
E12000002,North West,region,2020-03-25,1512
E12000002,North West,region,2020-03-24,1258
E12000002,North West,region,2020-03-23,1003
E12000002,North West,region,2020-03-22,828
E12000002,North West,region,2020-03-21,711
E12000002,North West,region,2020-03-20,596
E12000002,North West,region,2020-03-19,513
E12000002,North West,region,2020-03-18,415
E12000002,North West,region,2020-03-17,331
E12000002,North West,region,2020-03-16,276
E12000002,North West,region,2020-03-15,220
E12000002,North West,region,2020-03-14,196
E12000002,North West,region,2020-03-13,171
E12000002,North West,region,2020-03-12,128
E12000002,North West,region,2020-03-11,88
E12000002,North West,region,2020-03-10,71
E12000002,North West,region,2020-03-09,56
E12000002,North West,region,2020-03-08,49
E12000002,North West,region,2020-03-07,44
E12000002,North West,region,2020-03-06,35
E12000002,North West,region,2020-03-05,33
E12000002,North West,region,2020-03-04,23
E12000002,North West,region,2020-03-03,21
E12000002,North West,region,2020-03-02,14
E12000002,North West,region,2020-03-01,8
E12000002,North West,region,2020-02-29,1
E12000002,North West,region,2020-02-28,1
E12000003,Yorkshire and The Humber,region,2021-05-31,402805
E12000003,Yorkshire and The Humber,region,2021-05-30,402701
E12000003,Yorkshire and The Humber,region,2021-05-29,402407
E12000003,Yorkshire and The Humber,region,2021-05-28,402177
E12000003,Yorkshire and The Humber,region,2021-05-27,401881
E12000003,Yorkshire and The Humber,region,2021-05-26,401543
E12000003,Yorkshire and The Humber,region,2021-05-25,401195
E12000003,Yorkshire and The Humber,region,2021-05-24,400873
E12000003,Yorkshire and The Humber,region,2021-05-23,400553
E12000003,Yorkshire and The Humber,region,2021-05-22,400306
E12000003,Yorkshire and The Humber,region,2021-05-21,400078
E12000003,Yorkshire and The Humber,region,2021-05-20,399781
E12000003,Yorkshire and The Humber,region,2021-05-19,399517
E12000003,Yorkshire and The Humber,region,2021-05-18,399147
E12000003,Yorkshire and The Humber,region,2021-05-17,398822
E12000003,Yorkshire and The Humber,region,2021-05-16,398485
E12000003,Yorkshire and The Humber,region,2021-05-15,398241
E12000003,Yorkshire and The Humber,region,2021-05-14,398054
E12000003,Yorkshire and The Humber,region,2021-05-13,397845
E12000003,Yorkshire and The Humber,region,2021-05-12,397570
E12000003,Yorkshire and The Humber,region,2021-05-11,397252
E12000003,Yorkshire and The Humber,region,2021-05-10,396968
E12000003,Yorkshire and The Humber,region,2021-05-09,396611
E12000003,Yorkshire and The Humber,region,2021-05-08,396330
E12000003,Yorkshire and The Humber,region,2021-05-07,396101
E12000003,Yorkshire and The Humber,region,2021-05-06,395813
E12000003,Yorkshire and The Humber,region,2021-05-05,395526
E12000003,Yorkshire and The Humber,region,2021-05-04,395147
E12000003,Yorkshire and The Humber,region,2021-05-03,394790
E12000003,Yorkshire and The Humber,region,2021-05-02,394458
E12000003,Yorkshire and The Humber,region,2021-05-01,394251
E12000003,Yorkshire and The Humber,region,2021-04-30,394012
E12000003,Yorkshire and The Humber,region,2021-04-29,393716
E12000003,Yorkshire and The Humber,region,2021-04-28,393338
E12000003,Yorkshire and The Humber,region,2021-04-27,392917
E12000003,Yorkshire and The Humber,region,2021-04-26,392609
E12000003,Yorkshire and The Humber,region,2021-04-25,392206
E12000003,Yorkshire and The Humber,region,2021-04-24,391910
E12000003,Yorkshire and The Humber,region,2021-04-23,391678
E12000003,Yorkshire and The Humber,region,2021-04-22,391374
E12000003,Yorkshire and The Humber,region,2021-04-21,390997
E12000003,Yorkshire and The Humber,region,2021-04-20,390614
E12000003,Yorkshire and The Humber,region,2021-04-19,390211
E12000003,Yorkshire and The Humber,region,2021-04-18,389804
E12000003,Yorkshire and The Humber,region,2021-04-17,389481
E12000003,Yorkshire and The Humber,region,2021-04-16,389253
E12000003,Yorkshire and The Humber,region,2021-04-15,388884
E12000003,Yorkshire and The Humber,region,2021-04-14,388553
E12000003,Yorkshire and The Humber,region,2021-04-13,388207
E12000003,Yorkshire and The Humber,region,2021-04-12,387837
E12000003,Yorkshire and The Humber,region,2021-04-11,387372
E12000003,Yorkshire and The Humber,region,2021-04-10,386998
E12000003,Yorkshire and The Humber,region,2021-04-09,386570
E12000003,Yorkshire and The Humber,region,2021-04-08,386102
E12000003,Yorkshire and The Humber,region,2021-04-07,385593
E12000003,Yorkshire and The Humber,region,2021-04-06,385041
E12000003,Yorkshire and The Humber,region,2021-04-05,384551
E12000003,Yorkshire and The Humber,region,2021-04-04,384044
E12000003,Yorkshire and The Humber,region,2021-04-03,383600
